url_path,views_total,views_unique
/cubicleguy/imu_pj_logger/commit/dd83539260ea3e03345ba87969dbc024dbdbd6c5,6,3
/cubicleguy/imu_pj_logger,4,3
/cubicleguy/imu_pj_logger/commits/main,2,1
/cubicleguy/imu_pj_logger/compare/3894d4855c...ff0d6e59a7,1,1
/cubicleguy/imu_pj_logger/issues,1,1
/cubicleguy/imu_pj_logger/pulls,1,1
